,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,sample_,0.2667413651943207,0.8611041307449341,4.918705940326618e-07,0.3538926839828491,0.7972338199615479,-0.033955689519643784,0.41727760434150696,0.6806678771972656,-0.04519963264465332,0.4600459933280945,0.5775570869445801,-0.055298563092947006,0.4991096556186676,0.5008938908576965,-0.06497132778167725,0.3634180724620819,0.5274720191955566,-0.016454137861728668,0.3764108419418335,0.40202975273132324,-0.03927518427371979,0.3795442581176758,0.3211382329463959,-0.06017418950796127,0.3815004825592041,0.24993520975112915,-0.07665681838989258,0.30533474683761597,0.5140672922134399,-0.019316397607326508,0.3043927550315857,0.3790513575077057,-0.03981960192322731,0.30530422925949097,0.29188767075538635,-0.06109819933772087,0.30569988489151,0.21619734168052673,-0.07714702934026718,0.25054049491882324,0.5304059386253357,-0.02788439951837063,0.23285484313964844,0.40309345722198486,-0.05084855854511261,0.22710072994232178,0.31777575612068176,-0.06900215148925781,0.2258380651473999,0.2413746416568756,-0.08183272182941437,0.19781920313835144,0.5699816942214966,-0.04032956063747406,0.16926118731498718,0.4718971252441406,-0.06448643654584885,0.1559920310974121,0.40435653924942017,-0.07726705819368362,0.14967328310012817,0.33766472339630127,-0.08516388386487961
1,sample_,0.2665347158908844,0.8617548942565918,4.948374794366828e-07,0.3531656861305237,0.7971478700637817,-0.033706825226545334,0.41690459847450256,0.6804459691047668,-0.0445653460919857,0.4605426788330078,0.5775002241134644,-0.05439983680844307,0.4998187720775604,0.5010331869125366,-0.06374964118003845,0.36255139112472534,0.5271635055541992,-0.014669506810605526,0.37564975023269653,0.4014429450035095,-0.03693516552448273,0.3786865472793579,0.3208465576171875,-0.05776263773441315,0.38068297505378723,0.24944913387298584,-0.07429840415716171,0.30467838048934937,0.5139500498771667,-0.017570486292243004,0.30411168932914734,0.37948378920555115,-0.03753403201699257,0.3046927750110626,0.29224729537963867,-0.058979153633117676,0.30471834540367126,0.2163248360157013,-0.07525768131017685,0.24996542930603027,0.5303182005882263,-0.02625100128352642,0.23248174786567688,0.40382543206214905,-0.04873471334576607,0.22701328992843628,0.31936460733413696,-0.06689508259296417,0.22595679759979248,0.24348580837249756,-0.07982414960861206,0.19733738899230957,0.5697875618934631,-0.03887147083878517,0.16887882351875305,0.47273439168930054,-0.06266700476408005,0.15544070303440094,0.4058164358139038,-0.07528273016214371,0.14870771765708923,0.339630126953125,-0.08312913030385971
2,sample_,0.26672375202178955,0.8613502979278564,4.846947945225111e-07,0.3542255759239197,0.7960768938064575,-0.03229094669222832,0.4170849323272705,0.6783596277236938,-0.0424356646835804,0.4598481059074402,0.5757458209991455,-0.051843225955963135,0.49866509437561035,0.5000256896018982,-0.06089578568935394,0.36231645941734314,0.5272070169448853,-0.014309031888842583,0.3751518130302429,0.40222591161727905,-0.036519479006528854,0.37819212675094604,0.3215949237346649,-0.05708444118499756,0.3801322281360626,0.2501521706581116,-0.07346484810113907,0.3045538067817688,0.5141624212265015,-0.018098177388310432,0.3035939335823059,0.379746675491333,-0.03824225068092346,0.30431056022644043,0.29210683703422546,-0.05952601134777069,0.3046486973762512,0.21520480513572693,-0.07567832618951797,0.2500629127025604,0.5308999419212341,-0.027548817917704582,0.2325061559677124,0.4039425253868103,-0.050405729562044144,0.2269574999809265,0.31871527433395386,-0.06889457255601883,0.22610488533973694,0.24172142148017883,-0.08202297240495682,0.19760146737098694,0.5706438422203064,-0.040792569518089294,0.16877493262290955,0.4731289744377136,-0.06498339027166367,0.1553720384836197,0.40555065870285034,-0.07806768268346786,0.14904038608074188,0.3384348452091217,-0.08632420003414154
3,sample_,0.2652192711830139,0.8603132963180542,4.94805135531351e-07,0.3533557653427124,0.7952993512153625,-0.032898057252168655,0.41674113273620605,0.6786975264549255,-0.043182700872421265,0.46009254455566406,0.5755447745323181,-0.05248744413256645,0.4984974265098572,0.49912428855895996,-0.06141722574830055,0.361626535654068,0.5272818803787231,-0.014708575792610645,0.37441346049308777,0.4007264971733093,-0.036541201174259186,0.37730371952056885,0.3199048638343811,-0.05696285143494606,0.3790442943572998,0.24833405017852783,-0.07320234179496765,0.3039703965187073,0.5143727660179138,-0.01777837611734867,0.30272072553634644,0.37941503524780273,-0.03761061280965805,0.30329668521881104,0.29139190912246704,-0.05915939807891846,0.3034369647502899,0.2143406867980957,-0.07554744184017181,0.24935942888259888,0.5307172536849976,-0.02645493485033512,0.23212139308452606,0.4032883048057556,-0.04894823208451271,0.22634664177894592,0.317646324634552,-0.06773804873228073,0.22501912713050842,0.24065682291984558,-0.0811178907752037,0.19666877388954163,0.5693063139915466,-0.03890056535601616,0.16816823184490204,0.47154831886291504,-0.06284049898386002,0.15462470054626465,0.4043981432914734,-0.07590075582265854,0.14806398749351501,0.33800262212753296,-0.0840776190161705
4,sample_,0.2650160491466522,0.8616795539855957,4.975451020072796e-07,0.35293447971343994,0.7973260283470154,-0.03388432040810585,0.4166644215583801,0.6795960664749146,-0.04450196772813797,0.4592791795730591,0.5759603977203369,-0.053966816514730453,0.4977554976940155,0.49866777658462524,-0.06300584226846695,0.3616056442260742,0.5265828371047974,-0.015491054393351078,0.3741671144962311,0.4003576636314392,-0.03752750903367996,0.37728118896484375,0.31981852650642395,-0.05800493061542511,0.37931960821151733,0.24857765436172485,-0.07430753856897354,0.30363979935646057,0.5141050815582275,-0.0182400643825531,0.30217909812927246,0.37924468517303467,-0.03824494406580925,0.3027218282222748,0.2916882038116455,-0.05969935283064842,0.3028806149959564,0.21544113755226135,-0.07600855082273483,0.248959481716156,0.5309903621673584,-0.026739107444882393,0.23090240359306335,0.40411341190338135,-0.04967011511325836,0.22473695874214172,0.3186880350112915,-0.06852603703737259,0.22329705953598022,0.24177616834640503,-0.08191389590501785,0.19590848684310913,0.5706173181533813,-0.039081037044525146,0.16721989214420319,0.4729728102684021,-0.06360029429197311,0.15374299883842468,0.40599000453948975,-0.07698933780193329,0.14751535654067993,0.3392263352870941,-0.08538483083248138
5,sample_,0.2648756504058838,0.861790657043457,4.899705459138204e-07,0.3528088927268982,0.7974082231521606,-0.033615242689847946,0.41614478826522827,0.6795591711997986,-0.04416413605213165,0.4588424861431122,0.5751511454582214,-0.05364559590816498,0.4976964294910431,0.49753516912460327,-0.0627569928765297,0.3612847328186035,0.5269988179206848,-0.015560867264866829,0.37384849786758423,0.4000941514968872,-0.037769876420497894,0.3768208622932434,0.3188800811767578,-0.0582159198820591,0.3785995841026306,0.24716833233833313,-0.07448314130306244,0.3036626875400543,0.5147047638893127,-0.018563440069556236,0.3022780418395996,0.37919920682907104,-0.03866013139486313,0.3023477792739868,0.2913241982460022,-0.059954531490802765,0.30193307995796204,0.2148149311542511,-0.07613478600978851,0.24925605952739716,0.5319920182228088,-0.02727281115949154,0.23156660795211792,0.40434277057647705,-0.05008593574166298,0.22549724578857422,0.31916001439094543,-0.06842716038227081,0.2239978313446045,0.24276399612426758,-0.08146568387746811,0.1965981423854828,0.5720135569572449,-0.03985279053449631,0.1674456149339676,0.47448641061782837,-0.06417647004127502,0.1538299322128296,0.40708720684051514,-0.07725841552019119,0.14722952246665955,0.34013593196868896,-0.0854315236210823
6,sample_,0.2647533714771271,0.8614693284034729,4.993697189092927e-07,0.35296449065208435,0.7970213294029236,-0.0342959426343441,0.41633477807044983,0.680234968662262,-0.04545124992728233,0.45945605635643005,0.5755515098571777,-0.055448420345783234,0.49864640831947327,0.49748966097831726,-0.06498111039400101,0.36155855655670166,0.5278720855712891,-0.015596414916217327,0.3739127814769745,0.4005534052848816,-0.03798194229602814,0.3764256238937378,0.31917843222618103,-0.058685895055532455,0.37786880135536194,0.2472841739654541,-0.07513256371021271,0.30357807874679565,0.514750063419342,-0.018169324845075607,0.30198004841804504,0.37896928191185,-0.038497839123010635,0.30173826217651367,0.29072126746177673,-0.06024693325161934,0.30113092064857483,0.21382427215576172,-0.07674968242645264,0.2487955093383789,0.5310829281806946,-0.02649669721722603,0.23063258826732635,0.40355610847473145,-0.04950239509344101,0.22415171563625336,0.3184959888458252,-0.06810831278562546,0.22236016392707825,0.24239835143089294,-0.08128424733877182,0.19596977531909943,0.5699191689491272,-0.03872215002775192,0.16680391132831573,0.47229689359664917,-0.06307784467935562,0.15309397876262665,0.4050801992416382,-0.07618612051010132,0.14655697345733643,0.3385562300682068,-0.08431869000196457
7,sample_,0.2661604881286621,0.8611013889312744,4.942281179864949e-07,0.35331088304519653,0.797335684299469,-0.03501119464635849,0.41629278659820557,0.6809608340263367,-0.04689536988735199,0.4586455225944519,0.5764860510826111,-0.05755925551056862,0.49693140387535095,0.49729329347610474,-0.06786388903856277,0.36120426654815674,0.5270507335662842,-0.01801810786128044,0.37337157130241394,0.4007177948951721,-0.04163588210940361,0.3762498199939728,0.31968408823013306,-0.06291104853153229,0.3782578110694885,0.24791201949119568,-0.07970982789993286,0.3034076988697052,0.5142654180526733,-0.020841659978032112,0.3018319308757782,0.3784336447715759,-0.04237275570631027,0.3022013008594513,0.29071715474128723,-0.06427912414073944,0.3023221492767334,0.21444767713546753,-0.08078964799642563,0.24896924197673798,0.5314098596572876,-0.029474904760718346,0.23103183507919312,0.4027671217918396,-0.053795166313648224,0.2242850959300995,0.31666478514671326,-0.07285068184137344,0.2224280685186386,0.23939552903175354,-0.08624301850795746,0.19663721323013306,0.5715381503105164,-0.04201186075806618,0.16733981668949127,0.47353965044021606,-0.06773591041564941,0.15340252220630646,0.4059908390045166,-0.08160341531038284,0.1464747190475464,0.33917155861854553,-0.09022107720375061
8,sample_,0.2672601044178009,0.8591288328170776,4.959535431225959e-07,0.3546440303325653,0.7943746447563171,-0.0340302437543869,0.4170578718185425,0.6778708100318909,-0.04510567709803581,0.4588353633880615,0.5738335847854614,-0.05511735379695892,0.4967564046382904,0.4954426884651184,-0.06474190950393677,0.36125215888023376,0.5254306197166443,-0.016118358820676804,0.3733808398246765,0.39936336874961853,-0.03896522521972656,0.37647828459739685,0.31836020946502686,-0.05982331186532974,0.37852105498313904,0.24671372771263123,-0.07636284828186035,0.3033014237880707,0.5126998424530029,-0.01906408555805683,0.30155935883522034,0.3777838945388794,-0.039814431220293045,0.3017978370189667,0.2902825176715851,-0.06150439754128456,0.30177560448646545,0.2137281596660614,-0.07797884196043015,0.2488824725151062,0.5297428369522095,-0.02778741903603077,0.2309691607952118,0.4027971029281616,-0.05128173530101776,0.22470128536224365,0.31770461797714233,-0.07020992785692215,0.22328300774097443,0.2413419783115387,-0.08362855017185211,0.19682729244232178,0.569526731967926,-0.04038013890385628,0.16733884811401367,0.4727465808391571,-0.06522659212350845,0.15379606187343597,0.4059605598449707,-0.0788167268037796,0.1475401371717453,0.3397941589355469,-0.08737141638994217
9,sample_,0.26524031162261963,0.8601664304733276,4.985612918062543e-07,0.3523372709751129,0.7951464653015137,-0.03422536700963974,0.41528254747390747,0.6774501800537109,-0.04516557231545448,0.45822665095329285,0.5732733607292175,-0.05493267625570297,0.49574118852615356,0.49526447057724,-0.06421031802892685,0.3607071042060852,0.5262017250061035,-0.015932053327560425,0.37263524532318115,0.4002816081047058,-0.038332853466272354,0.3753852844238281,0.3190508186817169,-0.05897296965122223,0.3772817850112915,0.24726861715316772,-0.07539000362157822,0.30261725187301636,0.5130457878112793,-0.01850789785385132,0.3010835349559784,0.3786660432815552,-0.03868523985147476,0.30119481682777405,0.29107552766799927,-0.06005823239684105,0.3011789917945862,0.21421322226524353,-0.07630056142807007,0.24794019758701324,0.529574990272522,-0.026854027062654495,0.2299247533082962,0.40271109342575073,-0.04975666478276253,0.22348034381866455,0.3180561363697052,-0.06817327439785004,0.22181108593940735,0.241601824760437,-0.0812675729393959,0.19552376866340637,0.5689281225204468,-0.039117660373449326,0.1662459373474121,0.4723283350467682,-0.06341420859098434,0.15261310338974,0.40581828355789185,-0.07648327946662903,0.1461115926504135,0.33979329466819763,-0.08465353399515152
